Legendary_first,Legendary_second,first_winner,HP_diff,Attack_diff,Defense_diff,Sp_Atk_diff,Sp_Def_diff,Height_diff,Weight_diff,Experience_diff,Normal_first,Fire_first,Water_first,Grass_first,Flying_first,Fighting_first,Poison_first,Electric_first,Ground_first,Rock_first,Psychic_first,Ice_first,Bug_first,Ghost_first,Steel_first,Dragon_first,Dark_first,Fairy_first,Normal_second,Fire_second,Water_second,Grass_second,Flying_second,Fighting_second,Poison_second,Electric_second,Ground_second,Rock_second,Psychic_second,Ice_second,Bug_second,Ghost_second,Steel_second,Dragon_second,Dark_second,Fairy_second,First_pokemon_attacks_first,Second_pokemon_attacks_first
0,0,1,0.3711111111111111,0.2786885245901639,0.3436018957345971,0.4823943661971831,0.44417475728155337,0.45614035087719296,0.35257254199799887,0.39345711759504864,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4444444444444444,0.4918032786885246,0.3436018957345971,0.49295774647887325,0.279126213592233,0.4982456140350877,0.5007635999789352,0.4420866489832007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0.5088888888888888,0.3245901639344262,0.523696682464455,0.5246478873239436,0.5242718446601942,0.48771929824561405,0.49734056559060513,0.49513704686118476,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0.4222222222222222,0.32786885245901637,0.580568720379147,0.36971830985915494,0.48543689320388345,0.5087719298245614,0.5026067723418822,0.4120247568523431,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5555555555555556,0.5901639344262295,0.4976303317535545,0.45774647887323944,0.4490291262135922,0.5052631578947369,0.5062404550002634,0.4986737400530504,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.6,0.47540983606557374,0.6161137440758294,0.4225352112676056,0.558252427184466,0.5333333333333333,0.5127178893043342,0.5738284703801945,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0.5711111111111111,0.27540983606557373,0.4028436018957346,0.3485915492957746,0.4004854368932038,0.47017543859649125,0.47975143504133977,0.43147656940760387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5666666666666667,0.5245901639344261,0.46208530805687204,0.6690140845070423,0.5339805825242718,0.5052631578947369,0.5005002896413714,0.49513704686118476,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0.5,0.5311475409836065,0.5,0.38732394366197187,0.4757281553398058,0.5157894736842106,0.5128758755068724,0.4358974358974359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.43777777777777777,0.419672131147541,0.4146919431279621,0.47887323943661975,0.41747572815533973,0.49473684210526314,0.4910211174890727,0.3978779840848806,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5733333333333334,0.7278688524590164,0.6398104265402844,0.5563380281690141,0.6067961165048543,0.5368421052631579,0.6010848385907631,0.6065428824049514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0.6,0.5737704918032787,0.533175355450237,0.6690140845070423,0.5218446601941747,0.5333333333333333,0.6282058033598399,0.5552608311229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0.5444444444444444,0.36393442622950817,0.556872037914692,0.426056338028169,0.5461165048543689,0.5052631578947369,0.5340986887145189,0.4960212201591512,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0.4222222222222222,0.6393442622950819,0.485781990521327,0.5633802816901409,0.49757281553398053,0.5298245614035088,0.5352572541998,0.48717948717948717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0.48444444444444446,0.4918032786885246,0.4976303317535545,0.545774647887324,0.4126213592233009,0.4982456140350877,0.5000789931012692,0.49248452696728556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0.4711111111111111,0.6721311475409836,0.5071090047393365,0.6514084507042254,0.616504854368932,0.512280701754386,0.4962873242403497,0.5322723253757736,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.45555555555555555,0.4426229508196721,0.4146919431279621,0.5985915492957746,0.38834951456310673,0.5052631578947369,0.47854020748854603,0.4412024756852343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4777777777777778,0.32786885245901637,0.47393364928909953,0.47535211267605637,0.558252427184466,0.4982456140350877,0.43577860866817636,0.5101679929266136,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,0.3711111111111111,0.47540983606557374,0.3815165876777251,0.45774647887323944,0.366504854368932,0.48771929824561405,0.49960503449365423,0.20689655172413796,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4444444444444444,0.29508196721311475,0.43364928909952605,0.4225352112676056,0.4126213592233009,0.4666666666666667,0.4870714624256149,0.3925729442970822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5888888888888889,0.6,0.5545023696682464,0.6971830985915493,0.5194174757281553,0.4631578947368421,0.5118752962241297,0.6021220159151194,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.4888888888888889,0.419672131147541,0.3744075829383886,0.36971830985915494,0.35922330097087374,0.47368421052631576,0.4851756279951551,0.40760389036251105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0.5355555555555556,0.5967213114754099,0.5639810426540284,0.397887323943662,0.47330097087378636,0.5157894736842106,0.43651587761335514,0.506631299734748,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,0,0,0.4666666666666667,0.40983606557377045,0.3672985781990521,0.5105633802816901,0.48543689320388345,0.4842105263157895,0.489335931328664,0.4182139699381079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4711111111111111,0.5114754098360655,0.5023696682464455,0.30281690140845074,0.424757281553398,0.45614035087719296,0.4546316288377482,0.3651635720601238,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.44222222222222224,0.4426229508196721,0.466824644549763,0.5105633802816901,0.45388349514563103,0.49473684210526314,0.4713255042392965,0.4270557029177719,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5555555555555556,0.4590163934426229,0.5924170616113744,0.5633802816901409,0.6432038834951456,0.5228070175438596,0.5097161514561062,0.6030061892130858,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0.5222222222222223,0.4262295081967213,0.533175355450237,0.7394366197183099,0.5339805825242718,0.512280701754386,0.5141924271946917,0.5667550839964632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5466666666666666,0.3868852459016393,0.490521327014218,0.528169014084507,0.5703883495145631,0.5017543859649123,0.5118752962241297,0.5030946065428824,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5022222222222222,0.4590163934426229,0.6350710900473934,0.3345070422535211,0.5048543689320388,0.519298245614035,0.508399599768287,0.5172413793103449,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5133333333333333,0.43934426229508194,0.533175355450237,0.6161971830985915,0.48543689320388345,0.6070175438596491,0.4941808415398389,0.5534924845269673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0.4444444444444444,0.34426229508196715,0.485781990521327,0.4225352112676056,0.47330097087378636,0.4631578947368421,0.48443835904997634,0.41556145004420864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0.4911111111111111,0.5114754098360655,0.4976303317535545,0.4859154929577465,0.38834951456310673,0.47017543859649125,0.4883353520459214,0.40229885057471265,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0.48444444444444446,0.33770491803278685,0.5260663507109005,0.5669014084507042,0.48786407766990286,0.5087719298245614,0.498973089683501,0.4907161803713528,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0.35555555555555557,0.2786885245901639,0.4549763033175355,0.5633802816901409,0.47330097087378636,0.4982456140350877,0.4902311864763811,0.40671971706454463,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0.43777777777777777,0.25573770491803277,0.4549763033175355,0.5211267605633803,0.45873786407766987,0.45614035087719296,0.4341460845752805,0.47833775419982316,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,1,0.3888888888888889,0.5967213114754099,0.5853080568720379,0.45422535211267606,0.4951456310679611,0.512280701754386,0.5091368687134658,0.5075154730327144,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.41333333333333333,0.3770491803278688,0.46208530805687204,0.49295774647887325,0.4611650485436893,0.45614035087719296,0.4742745800200116,0.41290893015030944,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5111111111111111,0.5016393442622951,0.6042654028436019,0.5422535211267606,0.6189320388349514,0.5052631578947369,0.5029754068144716,0.5702917771883289,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.45555555555555555,0.3868852459016393,0.5047393364928909,0.5563380281690141,0.529126213592233,0.49122807017543857,0.4954973932276582,0.5013262599469496,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.3666666666666667,0.5639344262295082,0.5165876777251185,0.6232394366197183,0.529126213592233,0.49122807017543857,0.5363104955500553,0.4916003536693192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0.5422222222222223,0.7377049180327868,0.6635071090047393,0.44014084507042256,0.47330097087378636,0.5298245614035088,0.528832481963242,0.5923961096374889,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0.6222222222222222,0.6557377049180327,0.6161137440758294,0.7570422535211268,0.5825242718446602,0.5333333333333333,0.5395228816683343,0.6843501326259946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.4666666666666667,0.4918032786885246,0.7345971563981043,0.5105633802816901,0.6917475728155339,0.47017543859649125,0.45584285639054195,0.5305039787798408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.4444444444444444,0.5245901639344261,0.47393364928909953,0.5105633802816901,0.4126213592233009,0.47719298245614034,0.48944125546368955,0.4473916887709991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4355555555555556,0.29836065573770487,0.47393364928909953,0.29225352112676056,0.4126213592233009,0.43859649122807015,0.46258360103217655,0.35013262599469497,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5111111111111111,0.4983606557377049,0.5379146919431279,0.6302816901408451,0.5315533980582524,0.5017543859649123,0.5039759860972142,0.5075154730327144,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4177777777777778,0.33114754098360655,0.43364928909952605,0.3767605633802817,0.40291262135922323,0.45614035087719296,0.4739059455474222,0.4005305039787799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0.4533333333333333,0.47540983606557374,0.471563981042654,0.5105633802816901,0.45873786407766987,0.49122807017543857,0.30038443309284324,0.4995579133510168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0.4,0.4590163934426229,0.42654028436018954,0.40492957746478875,0.3398058252427184,0.4666666666666667,0.4775922902733162,0.3616268788682582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5333333333333333,0.540983606557377,0.5900473933649288,0.49295774647887325,0.6796116504854368,0.4982456140350877,0.5060298067302123,0.5853227232537577,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5777777777777777,0.6065573770491803,0.509478672985782,0.47535211267605637,0.5218446601941747,0.5157894736842106,0.5130338617094108,0.601237842617153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0.3933333333333333,0.40983606557377045,0.45260663507109,0.352112676056338,0.33009708737864074,0.4421052631578947,0.39859918900416036,0.3236074270557029,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.6,0.7377049180327868,0.6279620853080569,0.5809859154929577,0.5461165048543689,0.5368421052631579,0.5870240665648534,0.6516357206012379,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0.56,0.4918032786885246,0.5710900473933649,0.528169014084507,0.5339805825242718,0.512280701754386,0.5002369793038075,0.515473032714412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.5511111111111111,0.5737704918032787,0.5521327014218009,0.7147887323943662,0.6990291262135921,0.5157894736842106,0.5075570066880826,0.5897435897435898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0.44222222222222224,0.40983606557377045,0.6303317535545023,0.36619718309859156,0.6092233009708737,0.4842105263157895,0.4953920690926326,0.4482758620689655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0.5777777777777777,0.4590163934426229,0.580568720379147,0.5985915492957746,0.6310679611650485,0.5368421052631579,0.5552688398546527,0.5411140583554377,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.6,0.6065573770491803,0.2725118483412322,0.5809859154929577,0.5825242718446602,0.4982456140350877,0.4844910211174891,0.5755968169761273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0.5,0.5901639344262295,0.6398104265402844,0.4225352112676056,0.49757281553398053,0.5052631578947369,0.5068197377429038,0.5207780725022104,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0.12222222222222223,0.8032786885245902,0.7464454976303317,0.7394366197183099,0.49757281553398053,0.47017543859649125,0.4821738901469272,0.381078691423519,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4777777777777778,0.6,0.5924170616113744,0.45774647887323944,0.49757281553398053,0.5157894736842106,0.5418400126388963,0.5145888594164456,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.3222222222222222,0.3114754098360656,0.2369668246445497,0.45774647887323944,0.424757281553398,0.47368421052631576,0.4889672968560746,0.385499557913351,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5,0.4426229508196721,0.5047393364928909,0.4647887323943662,0.4927184466019417,0.49473684210526314,0.49823582073832223,0.502210433244916,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4444444444444444,0.39344262295081966,0.3909952606635071,0.45774647887323944,0.4490291262135922,0.47719298245614034,0.4149244299331192,0.41114058355437666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,0.5466666666666666,0.6032786885245901,0.45260663507109,0.5246478873239436,0.5606796116504854,0.4982456140350877,0.5160355995576387,0.5755968169761273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5444444444444444,0.4590163934426229,0.2488151658767772,0.40492957746478875,0.5339805825242718,0.4807017543859649,0.44994470482911164,0.46684350132625996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0,1,0.4577777777777778,0.4262295081967213,0.47393364928909953,0.4471830985915493,0.5048543689320388,0.48771929824561405,0.501026910316499,0.4376657824933687,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0.5,0.360655737704918,0.46208530805687204,0.5809859154929577,0.5097087378640777,0.48771929824561405,0.4852282900626679,0.4509283819628647,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0.4666666666666667,0.4786885245901639,0.47393364928909953,0.5915492957746479,0.45631067961165045,0.4842105263157895,0.45299910474485233,0.497789566755084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0.4488888888888889,0.6360655737704918,0.5687203791469194,0.545774647887324,0.5461165048543689,0.5543859649122806,0.6052978039917848,0.5950486295313882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0.44666666666666666,0.3114754098360656,0.45260663507109,0.7570422535211268,0.6213592233009708,0.47368421052631576,0.5777555426826058,0.5251989389920424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0.4666666666666667,0.2786885245901639,0.3672985781990521,0.49295774647887325,0.31553398058252424,0.47368421052631576,0.48601822107535947,0.39610963748894784,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0.6133333333333333,0.4852459016393442,0.5521327014218009,0.676056338028169,0.5995145631067961,0.5087719298245614,0.5118752962241297,0.5932802829354553,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,1,0.5488888888888889,0.7049180327868853,0.6018957345971564,0.6971830985915493,0.5364077669902912,0.5403508771929825,0.5197219442835326,0.671971706454465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,1,0.5333333333333333,0.7049180327868853,0.6635071090047393,0.5105633802816901,0.558252427184466,0.519298245614035,0.6199905208278478,0.5809018567639257,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.46,0.34426229508196715,0.5639810426540284,0.4225352112676056,0.5461165048543689,0.47017543859649125,0.4653746906103534,0.48275862068965514,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.4777777777777778,0.5737704918032787,0.485781990521327,0.45774647887323944,0.4368932038834951,0.48771929824561405,0.49002053820633,0.47833775419982316,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0.4777777777777778,0.5573770491803278,0.7843601895734598,0.545774647887324,0.7548543689320388,0.5508771929824562,0.6075622728948339,0.6684350132625995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0.44222222222222224,0.5508196721311476,0.45734597156398105,0.5211267605633803,0.44417475728155337,0.49122807017543857,0.4752224972352415,0.4394341290893015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.5222222222222223,0.5081967213114754,0.6398104265402844,0.5985915492957746,0.5097087378640777,0.5087719298245614,0.610300700405498,0.5605658709106984,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.6355555555555555,0.2885245901639344,0.6042654028436019,0.6091549295774648,0.6189320388349514,0.519298245614035,0.5270946337353205,0.5870910698496905,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0.43333333333333335,0.24590163934426226,0.3696682464454976,0.40492957746478875,0.40291262135922323,0.42105263157894735,0.3955974511559324,0.33863837312113176,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0.5355555555555556,0.721311475409836,0.4928909952606635,0.5633802816901409,0.3567961165048543,0.5543859649122806,0.5465269366475328,0.5269672855879752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,1,0.5444444444444444,0.6721311475409836,0.4146919431279621,0.40492957746478875,0.49757281553398053,0.5228070175438596,0.5007635999789352,0.45446507515473034,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5688888888888889,0.3114754098360656,0.47393364928909953,0.5880281690140845,0.558252427184466,0.4982456140350877,0.49033651061140665,0.497789566755084,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0.6,0.6163934426229508,0.30094786729857814,0.46830985915492956,0.3567961165048543,0.5298245614035088,0.46363684238243197,0.4986737400530504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0.37555555555555553,0.33770491803278685,0.42180094786729855,0.2147887323943662,0.33009708737864074,0.4807017543859649,0.4936015587971984,0.3908045977011494,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,1,0.4,0.6295081967213114,0.5734597156398105,0.4366197183098592,0.4951456310679611,0.5228070175438596,0.524672178629733,0.506631299734748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
