First_pokemon_id,Second_pokemon_id,Winner,Name_first,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,height_first,weight_first,base_experience_first,Name_second,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second,height_second,weight_second,base_experience_second
636,560,560,Gothita,Psychic,Normal,45,30,50,55,65,45,5,False,4,58,58,Emboar,Fire,Fighting,110,123,65,100,65,65,5,False,16,1500,238
300,148,300,Taillow,Normal,Flying,40,55,30,30,30,85,3,False,3,23,54,Flareon,Fire,Normal,65,130,60,95,110,65,1,False,9,250,184
497,336,336,Riolu,Fighting,Normal,40,70,40,35,40,60,4,False,7,202,57,Medicham,Fighting,Psychic,60,60,75,60,75,80,3,False,13,315,144
759,364,364,Binacle,Rock,Water,42,52,67,39,56,50,6,False,5,310,61,Cacturne,Grass,Dark,70,115,60,115,60,55,3,False,13,774,166
407,698,698,Bagon,Dragon,Normal,45,75,60,40,30,50,3,False,6,421,60,Larvesta,Bug,Fire,55,85,55,50,55,60,5,False,11,288,72
514,612,612,Magnezone,Electric,Steel,70,70,115,130,90,60,4,False,12,1800,241,Sandile,Ground,Dark,50,72,35,35,35,65,5,False,7,152,58
29,588,588,Ekans,Poison,Normal,35,60,44,40,54,55,1,False,20,69,58,Swoobat,Psychic,Flying,67,57,55,77,55,114,5,False,9,105,149
140,602,602,Magikarp,Water,Normal,20,10,55,15,20,80,1,False,9,100,40,Swadloon,Bug,Grass,55,63,90,50,80,42,5,False,5,73,133
458,343,343,Burmy,Bug,Normal,40,29,45,29,45,36,4,False,2,34,45,Volbeat,Bug,Normal,65,73,55,47,75,85,3,False,7,177,151
562,129,129,Dewott,Water,Normal,75,75,60,83,60,60,5,False,8,245,145,Seaking,Water,Normal,80,92,65,65,80,68,1,False,13,390,158
653,19,19,Amoonguss,Grass,Poison,114,85,70,85,80,30,5,False,6,105,162,Beedrill,Bug,Poison,65,90,40,45,80,75,1,False,10,295,178
109,172,172,Voltorb,Electric,Normal,40,30,50,55,55,100,1,False,5,104,66,Typhlosion,Fire,Normal,78,84,78,109,85,100,2,False,17,795,240
154,650,154,Aerodactyl,Rock,Flying,80,105,65,60,75,130,1,False,18,590,180,Karrablast,Bug,Normal,50,75,45,40,45,60,5,False,5,59,63
215,540,540,Slowking,Water,Psychic,95,75,80,100,110,30,2,False,20,795,172,Azelf,Psychic,Normal,75,125,70,125,70,115,4,True,3,3,261
446,531,531,Bibarel,Normal,Water,79,85,60,55,60,71,4,False,10,315,144,Froslass,Ice,Ghost,70,80,70,80,70,110,4,False,13,266,168
404,127,127,Gorebyss,Water,Normal,55,84,105,114,75,52,3,False,18,226,170,Seadra,Water,Normal,55,65,95,95,45,85,1,False,12,250,154
79,120,120,Tentacool,Water,Poison,40,40,35,50,100,70,1,False,9,455,67,Rhyhorn,Ground,Rock,80,85,95,30,30,25,1,False,10,1150,69
300,95,300,Taillow,Normal,Flying,40,55,30,30,30,85,3,False,3,23,54,Dewgong,Water,Ice,90,70,80,70,95,70,1,False,17,1200,166
386,515,515,Shuppet,Ghost,Normal,44,75,35,63,33,45,3,False,6,23,59,Lickilicky,Normal,Normal,110,85,95,80,95,50,4,False,17,1400,180
501,67,67,Hippowdon,Ground,Normal,108,112,118,68,72,47,4,False,20,3000,184,Poliwhirl,Water,Normal,65,65,65,50,50,90,1,False,10,200,135
100,141,141,Gastly,Ghost,Poison,30,35,30,100,35,80,1,False,13,1,62,Gyarados,Water,Flying,95,125,79,60,100,81,1,False,65,2350,189
532,518,518,Rotom,Electric,Ghost,50,50,77,95,77,91,4,False,3,3,154,Electivire,Electric,Normal,75,123,67,95,85,95,4,False,18,1386,243
273,312,273,Treecko,Grass,Normal,40,45,35,65,55,70,3,False,5,50,62,Slakoth,Normal,Normal,60,60,60,35,35,30,3,False,8,240,56
659,291,291,Ferroseed,Grass,Steel,44,50,91,24,86,10,5,False,6,188,61,Beautifly,Bug,Flying,60,70,50,100,50,65,3,False,10,284,178
671,219,219,Chandelure,Ghost,Fire,60,55,90,145,90,80,5,False,10,343,234,Girafarig,Normal,Psychic,70,80,65,90,65,85,2,False,15,415,159
331,458,458,Aron,Steel,Rock,50,70,100,40,40,30,3,False,4,600,66,Burmy,Bug,Normal,40,29,45,29,45,36,4,False,2,34,45
472,352,472,Ambipom,Normal,Normal,75,100,66,60,66,115,4,False,12,203,169,Wailord,Water,Normal,170,90,45,90,45,60,3,False,145,3980,175
278,374,278,Combusken,Fire,Fighting,60,85,60,85,60,55,3,False,9,195,142,Corphish,Water,Normal,43,80,65,50,35,35,3,False,6,115,62
511,65,65,Abomasnow,Grass,Ice,90,92,75,92,85,60,4,False,22,1355,173,Arcanine,Fire,Normal,90,110,80,100,80,95,1,False,19,1550,194
619,560,560,Dwebble,Bug,Rock,50,65,85,35,35,55,5,False,3,145,65,Emboar,Fire,Fighting,110,123,65,100,65,65,5,False,16,1500,238
521,22,521,Yanmega,Bug,Flying,86,76,86,116,56,95,4,False,19,515,180,Pidgeotto,Normal,Flying,63,60,55,50,50,71,1,False,11,300,122
564,44,44,Patrat,Normal,Normal,45,55,39,35,39,42,5,False,5,116,51,Ninetales,Fire,Normal,73,76,75,81,100,100,1,False,11,199,177
701,774,701,Terrakion,Rock,Fighting,91,129,90,72,90,108,5,True,19,2600,261,Carbink,Rock,Fairy,50,50,150,50,150,50,6,False,3,57,100
96,683,683,Grimer,Poison,Normal,80,80,50,40,50,25,1,False,9,300,65,Druddigon,Dragon,Normal,77,120,90,60,90,48,5,False,16,1390,170
555,399,555,Snivy,Grass,Normal,45,45,55,45,55,63,5,False,6,81,62,Spheal,Ice,Water,70,40,50,55,50,25,3,False,8,395,58
659,343,343,Ferroseed,Grass,Steel,44,50,91,24,86,10,5,False,6,188,61,Volbeat,Bug,Normal,65,73,55,47,75,85,3,False,7,177,151
294,679,679,Lotad,Water,Grass,40,30,30,40,50,30,3,False,5,26,44,Accelgor,Bug,Normal,80,70,40,100,60,145,5,False,8,253,173
629,531,531,Archeops,Rock,Flying,75,140,65,112,65,110,5,False,14,320,177,Froslass,Ice,Ghost,70,80,70,80,70,110,4,False,13,266,168
206,150,206,Aipom,Normal,Normal,55,70,55,40,55,85,2,False,8,115,72,Omanyte,Rock,Water,35,40,100,90,55,35,1,False,4,75,71
73,175,175,Machop,Fighting,Normal,70,80,50,35,35,35,1,False,8,195,61,Feraligatr,Water,Normal,85,105,100,79,83,78,2,False,23,888,239
299,642,299,Shiftry,Grass,Dark,90,100,60,90,60,80,3,False,13,596,216,Ducklett,Water,Flying,62,44,50,44,50,55,5,False,5,55,61
179,21,179,Noctowl,Normal,Flying,100,50,50,76,96,70,2,False,16,408,158,Pidgey,Normal,Flying,40,45,40,35,35,56,1,False,3,18,50
433,496,496,Turtwig,Grass,Normal,55,68,64,45,55,31,4,False,4,102,64,Munchlax,Normal,Normal,135,85,40,40,85,5,4,False,6,1050,78
292,83,83,Cascoon,Bug,Normal,50,35,55,25,25,15,3,False,7,115,72,Golem,Rock,Ground,80,120,130,55,65,45,1,False,14,3000,223
524,734,524,Gliscor,Ground,Flying,75,95,125,45,75,95,4,False,20,425,179,Spewpa,Bug,Normal,45,22,60,27,30,29,6,False,3,84,75
305,391,391,Kirlia,Psychic,Fairy,38,35,35,65,55,50,3,False,8,202,97,Tropius,Grass,Flying,99,68,83,72,87,51,3,False,20,1000,161
469,444,444,Cherrim,Grass,Normal,70,60,70,87,78,85,4,False,5,93,158,Staraptor,Normal,Flying,85,120,70,50,60,100,4,False,12,249,218
621,82,621,Scraggy,Dark,Fighting,50,75,70,35,70,48,5,False,6,118,70,Graveler,Rock,Ground,55,95,115,45,45,35,1,False,10,1050,137
128,485,128,Goldeen,Water,Normal,45,67,60,35,50,63,1,False,6,150,64,Bronzor,Steel,Psychic,57,24,86,24,86,23,4,False,5,605,60
548,49,548,Phione,Water,Normal,80,80,80,80,80,80,4,False,4,31,216,Oddish,Grass,Poison,45,50,55,75,65,30,1,False,5,54,64
270,371,270,Lugia,Psychic,Flying,106,90,130,90,154,110,2,True,52,2160,306,Solrock,Rock,Psychic,70,95,85,55,65,70,3,False,12,1540,161
742,626,742,Gogoat,Grass,Normal,123,100,62,97,81,68,6,False,17,910,186,Tirtouga,Water,Rock,54,78,103,53,45,22,5,False,7,165,71
490,224,490,Chatot,Normal,Flying,76,65,45,92,42,91,4,False,5,19,144,Steelix,Steel,Ground,75,85,200,55,65,30,2,False,92,4000,179
83,231,83,Golem,Rock,Ground,80,120,130,55,65,45,1,False,14,3000,223,Shuckle,Bug,Rock,20,10,230,10,230,5,2,False,6,205,177
180,757,180,Ledyba,Bug,Flying,40,20,30,40,80,55,2,False,10,108,53,Inkay,Dark,Psychic,53,54,53,37,46,45,6,False,4,35,58
64,501,64,Growlithe,Fire,Normal,55,70,45,70,50,60,1,False,7,190,70,Hippowdon,Ground,Normal,108,112,118,68,72,47,4,False,20,3000,184
232,630,232,Heracross,Bug,Fighting,80,125,75,40,95,85,2,False,15,540,175,Trubbish,Poison,Normal,50,50,62,40,62,65,5,False,6,310,66
232,628,232,Heracross,Bug,Fighting,80,125,75,40,95,85,2,False,15,540,175,Archen,Rock,Flying,55,112,45,74,45,70,5,False,5,95,71
594,108,108,Gurdurr,Fighting,Normal,85,105,85,40,50,40,5,False,12,400,142,Kingler,Water,Normal,55,130,115,50,50,75,1,False,13,600,166
29,23,23,Ekans,Poison,Normal,35,60,44,40,54,55,1,False,20,69,58,Pidgeot,Normal,Flying,83,80,75,70,70,101,1,False,15,395,216
191,81,191,Togetic,Fairy,Flying,55,40,85,80,105,40,2,False,6,32,142,Geodude,Rock,Ground,40,80,100,30,30,20,1,False,4,200,60
373,436,436,Whiscash,Water,Ground,110,78,73,76,71,60,3,False,9,236,164,Chimchar,Fire,Normal,44,58,44,58,44,61,4,False,5,62,62
306,95,306,Gardevoir,Psychic,Fairy,68,65,65,125,115,80,3,False,16,484,233,Dewgong,Water,Ice,90,70,80,70,95,70,1,False,17,1200,166
58,180,58,Meowth,Normal,Normal,40,45,35,40,40,90,1,False,4,42,58,Ledyba,Bug,Flying,40,20,30,40,80,55,2,False,10,108,53
190,77,77,Togepi,Fairy,Normal,35,20,65,40,65,20,2,False,3,15,49,Weepinbell,Grass,Poison,65,90,50,85,45,55,1,False,10,64,137
136,310,136,Magmar,Fire,Normal,65,95,57,100,85,93,1,False,13,445,173,Shroomish,Grass,Normal,60,40,60,40,60,35,3,False,4,45,59
111,384,384,Exeggcute,Grass,Psychic,60,40,80,60,45,40,1,False,4,25,65,Castform,Normal,Normal,70,70,70,70,70,70,3,False,3,8,147
59,610,59,Persian,Normal,Normal,65,70,60,65,65,115,1,False,10,320,154,Lilligant,Grass,Normal,70,60,75,110,75,90,5,False,11,163,168
628,309,628,Archen,Rock,Flying,55,112,45,74,45,70,5,False,5,95,71,Masquerain,Bug,Flying,70,60,62,80,82,60,3,False,8,36,159
136,754,136,Magmar,Fire,Normal,65,95,57,100,85,93,1,False,13,445,173,Aromatisse,Fairy,Normal,101,72,72,99,89,29,6,False,8,155,162
151,189,151,Omastar,Rock,Water,70,60,125,115,70,55,1,False,10,350,173,Igglybuff,Normal,Fairy,90,30,15,40,20,15,2,False,3,10,42
683,376,376,Druddigon,Dragon,Normal,77,120,90,60,90,48,5,False,16,1390,170,Baltoy,Ground,Psychic,40,40,55,40,70,55,3,False,5,215,60
260,599,260,Magby,Fire,Normal,45,75,37,70,55,83,2,False,7,214,73,Throh,Fighting,Normal,120,100,85,30,85,45,5,False,13,555,163
99,23,23,Cloyster,Water,Ice,50,95,180,85,45,70,1,False,15,1325,184,Pidgeot,Normal,Flying,83,80,75,70,70,101,1,False,15,395,216
327,746,746,Sableye,Dark,Ghost,50,75,75,65,65,50,3,False,5,110,133,Espurr,Psychic,Normal,62,48,54,63,60,68,6,False,3,35,71
37,453,453,Nidoqueen,Poison,Ground,90,92,87,75,85,76,1,False,13,600,227,Roserade,Grass,Poison,60,70,65,125,105,90,4,False,9,145,232
376,538,538,Baltoy,Ground,Psychic,40,40,55,40,70,55,3,False,5,215,60,Uxie,Psychic,Normal,75,75,130,75,130,95,4,True,3,3,261
447,796,796,Kricketot,Bug,Normal,37,25,41,25,41,25,4,False,3,22,39,Diancie,Rock,Fairy,50,100,150,100,150,50,6,True,7,88,270
240,455,455,Piloswine,Ice,Ground,100,100,80,60,60,50,2,False,11,558,158,Rampardos,Rock,Normal,97,165,60,65,50,58,4,False,16,1025,173
23,532,23,Pidgeot,Normal,Flying,83,80,75,70,70,101,1,False,15,395,216,Rotom,Electric,Ghost,50,50,77,95,77,91,4,False,3,3,154
60,417,60,Psyduck,Water,Normal,50,52,48,65,50,55,1,False,8,196,64,Registeel,Steel,Normal,80,75,150,75,150,50,3,True,19,2050,261
778,598,778,Klefki,Steel,Fairy,57,80,91,80,87,75,6,False,2,30,165,Seismitoad,Water,Ground,105,95,75,85,75,74,5,False,15,620,229
258,641,641,Smoochum,Ice,Psychic,45,30,15,85,65,65,2,False,4,60,61,Reuniclus,Psychic,Normal,110,65,75,125,85,30,5,False,10,201,221
719,69,719,Chespin,Grass,Normal,56,61,65,48,45,38,6,False,4,90,63,Abra,Psychic,Normal,25,20,15,105,55,90,1,False,9,195,62
522,352,522,Leafeon,Grass,Normal,65,110,130,60,65,95,4,False,10,255,184,Wailord,Water,Normal,170,90,45,90,45,60,3,False,145,3980,175
702,109,702,Virizion,Grass,Fighting,91,90,72,90,129,108,5,True,20,2000,261,Voltorb,Electric,Normal,40,30,50,55,55,100,1,False,5,104,66
586,599,599,Gigalith,Rock,Normal,85,135,130,60,80,25,5,False,17,2600,232,Throh,Fighting,Normal,120,100,85,30,85,45,5,False,13,555,163
574,270,270,Simisear,Fire,Normal,75,98,63,98,63,101,5,False,10,280,174,Lugia,Psychic,Flying,106,90,130,90,154,110,2,True,52,2160,306
553,126,553,Arceus,Normal,Normal,120,120,120,120,120,120,4,True,32,3200,324,Horsea,Water,Normal,30,40,70,70,25,60,1,False,4,80,59
25,544,544,Rattata,Normal,Normal,30,56,35,25,35,72,1,False,3,35,51,Regigigas,Normal,Normal,110,160,110,80,110,100,4,True,37,4200,302
707,80,80,Reshiram,Dragon,Fire,100,120,100,150,120,90,5,True,32,3300,306,Tentacruel,Water,Poison,80,70,65,80,120,100,1,False,16,550,180
2,404,2,Ivysaur,Grass,Poison,60,62,63,80,80,60,1,False,10,130,142,Gorebyss,Water,Normal,55,84,105,114,75,52,3,False,18,226,170
87,697,697,Slowbro,Water,Psychic,95,75,110,100,80,30,1,False,16,785,172,Hydreigon,Dark,Dragon,92,105,90,125,90,98,5,False,18,1600,270
102,498,498,Gengar,Ghost,Poison,60,65,60,130,75,110,1,False,15,405,225,Lucario,Fighting,Steel,70,110,70,115,70,90,4,False,12,540,184
290,188,188,Silcoon,Bug,Normal,50,35,55,25,25,15,3,False,6,100,72,Cleffa,Fairy,Normal,50,25,28,45,55,15,2,False,3,30,44
143,140,143,Lapras,Water,Ice,130,85,80,85,95,60,1,False,25,2200,187,Magikarp,Water,Normal,20,10,55,15,20,80,1,False,9,100,40
491,382,491,Spiritomb,Ghost,Dark,50,92,108,92,108,35,4,False,10,1080,170,Feebas,Water,Normal,20,15,20,10,55,80,3,False,6,74,40
596,44,44,Tympole,Water,Normal,50,50,40,50,40,64,5,False,5,45,59,Ninetales,Fire,Normal,73,76,75,81,100,100,1,False,11,199,177
549,308,549,Manaphy,Water,Normal,100,100,100,100,100,100,4,False,3,14,270,Surskit,Bug,Water,40,30,32,50,52,65,3,False,5,17,54
100,159,159,Gastly,Ghost,Poison,30,35,30,100,35,80,1,False,13,1,62,Moltres,Fire,Flying,90,100,90,125,85,90,1,True,20,600,261
513,208,513,Weavile,Dark,Ice,70,120,65,45,85,125,4,False,11,340,179,Sunflora,Grass,Normal,75,75,55,105,85,30,2,False,8,85,149
416,623,623,Regice,Ice,Normal,80,50,100,100,200,50,3,True,18,1750,261,Sigilyph,Psychic,Flying,72,58,80,103,80,97,5,False,14,140,172
699,267,699,Volcarona,Bug,Fire,85,60,65,135,105,100,5,False,16,460,248,Pupitar,Rock,Ground,70,84,70,65,70,51,2,False,12,1520,144
601,675,601,Sewaddle,Bug,Grass,45,53,70,40,60,42,5,False,3,25,62,Cubchoo,Ice,Normal,55,70,40,60,40,40,5,False,5,85,61
563,420,420,Samurott,Water,Normal,95,100,85,108,70,70,5,False,15,946,238,Latios,Dragon,Psychic,80,90,80,130,110,110,3,True,20,600,270
472,612,472,Ambipom,Normal,Normal,75,100,66,60,66,115,4,False,12,203,169,Sandile,Ground,Dark,50,72,35,35,35,65,5,False,7,152,58
711,353,711,Kyurem,Dragon,Ice,125,130,90,130,90,95,5,True,30,3250,297,Numel,Fire,Ground,60,60,40,65,45,35,3,False,7,240,61
486,627,486,Bronzong,Steel,Psychic,67,89,116,79,116,33,4,False,13,1870,175,Carracosta,Water,Rock,74,108,133,83,65,32,5,False,12,810,173
332,614,614,Lairon,Steel,Rock,60,90,140,50,50,40,3,False,9,1200,151,Krookodile,Ground,Dark,95,117,80,65,70,92,5,False,15,963,234
696,56,56,Zweilous,Dark,Dragon,72,85,70,65,70,58,5,False,14,500,147,Diglett,Ground,Normal,10,55,25,35,45,95,1,False,2,8,53
393,308,393,Absol,Dark,Normal,65,130,60,75,60,75,3,False,12,470,163,Surskit,Bug,Water,40,30,32,50,52,65,3,False,5,17,54
65,2,65,Arcanine,Fire,Normal,90,110,80,100,80,95,1,False,19,1550,194,Ivysaur,Grass,Poison,60,62,63,80,80,60,1,False,10,130,142
399,18,18,Spheal,Ice,Water,70,40,50,55,50,25,3,False,8,395,58,Kakuna,Bug,Poison,45,25,50,25,25,35,1,False,6,100,72
326,314,314,Delcatty,Normal,Normal,70,65,65,55,55,70,3,False,11,326,140,Slaking,Normal,Normal,150,160,100,95,65,100,3,False,20,1305,252
490,171,490,Chatot,Normal,Flying,76,65,45,92,42,91,4,False,5,19,144,Quilava,Fire,Normal,58,64,58,80,65,80,2,False,9,190,142
726,683,683,Frogadier,Water,Normal,54,63,52,83,56,97,6,False,6,109,142,Druddigon,Dragon,Normal,77,120,90,60,90,48,5,False,16,1390,170
728,623,623,Bunnelby,Normal,Normal,38,36,38,32,36,57,6,False,4,50,47,Sigilyph,Psychic,Flying,72,58,80,103,80,97,5,False,14,140,172
364,684,364,Cacturne,Grass,Dark,70,115,60,115,60,55,3,False,13,774,166,Golett,Ground,Ghost,59,74,50,35,50,35,5,False,10,920,61
493,102,102,Gabite,Dragon,Ground,68,90,65,50,55,82,4,False,14,560,144,Gengar,Ghost,Poison,60,65,60,130,75,110,1,False,15,405,225
665,396,396,Eelektrik,Electric,Normal,65,85,70,75,70,40,5,False,12,220,142,Snorunt,Ice,Normal,50,50,50,50,50,50,3,False,7,168,60
93,771,93,Dodrio,Normal,Flying,60,110,70,60,60,100,1,False,18,852,165,Sylveon,Fairy,Normal,95,65,65,110,130,60,6,False,10,235,184
602,779,602,Swadloon,Bug,Grass,55,63,90,50,80,42,5,False,5,73,133,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False,4,70,62
17,688,688,Weedle,Bug,Poison,40,35,30,20,20,50,1,False,3,32,39,Bouffalant,Normal,Normal,95,110,95,40,95,55,5,False,16,946,172
263,239,263,Raikou,Electric,Normal,90,85,75,115,100,115,2,True,19,1780,261,Swinub,Ice,Ground,50,50,40,30,30,50,2,False,4,65,50
727,675,727,Greninja,Water,Dark,72,95,67,103,71,122,6,False,15,400,239,Cubchoo,Ice,Normal,55,70,40,60,40,40,5,False,5,85,61
395,662,662,Wynaut,Psychic,Normal,95,23,48,23,48,23,3,False,6,140,52,Klang,Steel,Normal,60,80,95,70,85,50,5,False,6,510,154
190,466,466,Togepi,Fairy,Normal,35,20,65,40,65,20,2,False,3,15,49,Buizel,Water,Normal,55,65,35,60,30,85,4,False,7,295,66
701,518,701,Terrakion,Rock,Fighting,91,129,90,72,90,108,5,True,19,2600,261,Electivire,Electric,Normal,75,123,67,95,85,95,4,False,18,1386,243
321,264,264,Makuhita,Fighting,Normal,72,60,30,20,30,25,3,False,10,864,47,Entei,Fire,Normal,115,115,85,90,75,100,2,True,21,1980,261
646,202,646,Vanilluxe,Ice,Normal,71,95,85,110,95,79,5,False,13,575,241,Politoed,Water,Normal,90,75,75,90,100,70,2,False,11,339,225
406,719,719,Luvdisc,Water,Normal,43,30,55,40,65,97,3,False,6,87,116,Chespin,Grass,Normal,56,61,65,48,45,38,6,False,4,90,63
391,162,162,Tropius,Grass,Flying,99,68,83,72,87,51,3,False,20,1000,161,Dragonite,Dragon,Flying,91,134,95,100,100,80,1,False,22,2100,270
19,407,19,Beedrill,Bug,Poison,65,90,40,45,80,75,1,False,10,295,178,Bagon,Dragon,Normal,45,75,60,40,30,50,3,False,6,421,60
156,44,156,Snorlax,Normal,Normal,160,110,65,65,110,30,1,False,21,4600,189,Ninetales,Fire,Normal,73,76,75,81,100,100,1,False,11,199,177
228,393,228,Qwilfish,Water,Poison,65,95,75,55,55,85,2,False,5,39,88,Absol,Dark,Normal,65,130,60,75,60,75,3,False,12,470,163
661,48,661,Klink,Steel,Normal,40,55,70,45,60,30,5,False,3,210,60,Golbat,Poison,Flying,75,80,70,65,75,90,1,False,16,550,159
635,649,635,Cinccino,Normal,Normal,75,95,60,65,60,115,5,False,5,75,165,Emolga,Electric,Flying,55,75,60,75,60,103,5,False,4,50,150
126,559,126,Horsea,Water,Normal,30,40,70,70,25,60,1,False,4,80,59,Pignite,Fire,Fighting,90,93,55,70,55,55,5,False,10,555,146
47,139,139,Zubat,Poison,Flying,40,45,35,30,40,55,1,False,8,75,49,Tauros,Normal,Normal,75,100,95,40,70,110,1,False,14,884,172
345,442,345,Roselia,Grass,Poison,50,60,45,100,80,65,3,False,3,20,140,Starly,Normal,Flying,40,55,30,30,30,60,4,False,3,20,49
739,450,450,Floette,Fairy,Normal,54,45,47,75,98,52,6,False,2,9,130,Luxio,Electric,Normal,60,85,49,60,49,60,4,False,9,305,127
385,517,517,Kecleon,Normal,Normal,60,90,70,60,120,40,3,False,10,220,154,Tangrowth,Grass,Normal,100,100,125,110,50,50,4,False,20,1286,187
248,638,248,Houndoom,Dark,Fire,75,90,50,110,80,95,2,False,14,350,175,Gothitelle,Psychic,Normal,70,55,95,95,110,65,5,False,15,440,221
490,316,316,Chatot,Normal,Flying,76,65,45,92,42,91,4,False,5,19,144,Ninjask,Bug,Flying,61,90,45,50,50,160,3,False,8,120,160
245,591,245,Mantine,Water,Flying,65,40,70,80,140,70,2,False,21,2200,170,Audino,Normal,Normal,103,60,86,60,86,50,5,False,11,310,390
654,364,364,Frillish,Water,Ghost,55,40,50,65,85,40,5,False,12,330,67,Cacturne,Grass,Dark,70,115,60,115,60,55,3,False,13,774,166
95,351,95,Dewgong,Water,Ice,90,70,80,70,95,70,1,False,17,1200,166,Wailmer,Water,Normal,130,70,35,70,35,60,3,False,20,1300,80
301,56,301,Swellow,Normal,Flying,60,85,60,50,50,125,3,False,7,198,159,Diglett,Ground,Normal,10,55,25,35,45,95,1,False,2,8,53
470,743,743,Shellos,Water,Normal,76,48,48,57,62,34,4,False,3,63,65,Pancham,Fighting,Normal,67,82,62,46,48,43,6,False,6,80,70
146,654,654,Vaporeon,Water,Normal,130,65,60,110,95,65,1,False,10,290,184,Frillish,Water,Ghost,55,40,50,65,85,40,5,False,12,330,67
44,376,44,Ninetales,Fire,Normal,73,76,75,81,100,100,1,False,11,199,177,Baltoy,Ground,Psychic,40,40,55,40,70,55,3,False,5,215,60
287,329,287,Zigzagoon,Normal,Normal,38,30,41,30,41,60,3,False,4,175,56,Mawile,Steel,Fairy,50,85,85,55,55,50,3,False,6,115,133
362,30,362,Flygon,Ground,Dragon,80,100,80,80,80,100,3,False,20,820,234,Arbok,Poison,Normal,60,85,69,65,79,80,1,False,35,650,157
161,312,161,Dragonair,Dragon,Normal,61,84,65,70,70,70,1,False,40,165,147,Slakoth,Normal,Normal,60,60,60,35,35,30,3,False,8,240,56
145,364,364,Eevee,Normal,Normal,55,55,50,45,65,55,1,False,3,65,65,Cacturne,Grass,Dark,70,115,60,115,60,55,3,False,13,774,166
669,794,794,Litwick,Ghost,Fire,50,30,55,65,55,20,5,False,3,31,55,Yveltal,Dark,Flying,126,131,95,131,98,99,6,True,58,2030,306
434,702,702,Grotle,Grass,Normal,75,89,85,55,65,36,4,False,11,970,142,Virizion,Grass,Fighting,91,90,72,90,129,108,5,True,20,2000,261
676,19,19,Beartic,Ice,Normal,95,110,80,70,80,50,5,False,26,2600,177,Beedrill,Bug,Poison,65,90,40,45,80,75,1,False,10,295,178
353,318,353,Numel,Fire,Ground,60,60,40,65,45,35,3,False,7,240,61,Whismur,Normal,Normal,64,51,23,51,23,28,3,False,6,163,48
525,222,525,Mamoswine,Ice,Ground,110,130,80,70,60,80,4,False,25,2910,239,Dunsparce,Normal,Normal,100,70,70,65,65,45,2,False,15,140,145
409,627,409,Salamence,Dragon,Flying,95,135,80,110,80,100,3,False,15,1026,270,Carracosta,Water,Rock,74,108,133,83,65,32,5,False,12,810,173
273,691,273,Treecko,Grass,Normal,40,45,35,65,55,70,3,False,5,50,62,Vullaby,Dark,Flying,70,55,75,45,65,60,5,False,5,90,74
560,755,560,Emboar,Fire,Fighting,110,123,65,100,65,65,5,False,16,1500,238,Swirlix,Fairy,Normal,62,48,66,59,57,49,6,False,4,35,68
171,174,171,Quilava,Fire,Normal,58,64,58,80,65,80,2,False,9,190,142,Croconaw,Water,Normal,65,80,80,59,63,58,2,False,11,250,142
417,199,417,Registeel,Steel,Normal,80,75,150,75,150,50,3,True,19,2050,261,Marill,Water,Fairy,70,20,50,20,50,40,2,False,4,85,88
589,574,574,Drilbur,Ground,Normal,60,85,40,30,45,68,5,False,3,85,66,Simisear,Fire,Normal,75,98,63,98,63,101,5,False,10,280,174
622,792,792,Scrafty,Dark,Fighting,65,90,115,45,115,58,5,False,11,300,171,Noivern,Flying,Dragon,85,70,80,97,80,123,6,False,15,850,187
134,331,331,Jynx,Ice,Psychic,65,50,35,115,95,95,1,False,14,406,159,Aron,Steel,Rock,50,70,100,40,40,30,3,False,4,600,66
235,82,235,Teddiursa,Normal,Normal,60,80,50,50,50,40,2,False,6,88,66,Graveler,Rock,Ground,55,95,115,45,45,35,1,False,10,1050,137
265,3,265,Suicune,Water,Normal,100,75,115,90,115,85,2,True,20,1870,261,Venusaur,Grass,Poison,80,82,83,100,100,80,1,False,20,1000,236
73,222,222,Machop,Fighting,Normal,70,80,50,35,35,35,1,False,8,195,61,Dunsparce,Normal,Normal,100,70,70,65,65,45,2,False,15,140,145
455,622,622,Rampardos,Rock,Normal,97,165,60,65,50,58,4,False,16,1025,173,Scrafty,Dark,Fighting,65,90,115,45,115,58,5,False,11,300,171
89,377,377,Magnemite,Electric,Steel,25,35,70,95,55,45,1,False,3,60,65,Claydol,Ground,Psychic,60,70,105,70,120,75,3,False,15,1080,175
166,489,166,Mew,Psychic,Normal,100,100,100,100,100,100,1,False,4,40,270,Happiny,Normal,Normal,100,5,5,15,65,30,4,False,6,244,110
150,424,424,Omanyte,Rock,Water,35,40,100,90,55,35,1,False,4,75,71,Groudon,Ground,Normal,100,150,140,100,90,90,3,True,35,9500,302
264,720,264,Entei,Fire,Normal,115,115,85,90,75,100,2,True,21,1980,261,Quilladin,Grass,Normal,61,78,95,56,58,57,6,False,7,290,142
226,628,628,Snubbull,Fairy,Normal,60,80,50,40,40,30,2,False,6,78,60,Archen,Rock,Flying,55,112,45,74,45,70,5,False,5,95,71
